q_id,name,gnd,instance_of,birth,death,books_total,books_non_selfpub,books_selfpub,qualifies,confidence,requires_review,has_dewiki,publishers,sample_titles,wikidata_url,dewiki_url,swisscovery_search_url
Q133566354,Katharina Stäger,,Mensch,,,2,2,0,True,name-fuzzy,True,False,,<<Die>> aargauischen Armenspeditionen im Jahr 1854 : die Akteure in der Schweiz und der Diskurs der Presse | <<Die>> aargauischen Armenspeditionen im Jahre 1854 : die Akteure in der Schweiz und der Diskurs in der Presse,https://www.wikidata.org/wiki/Q133566354,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Stäger Katharina&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133448441,Katherina Rigassi,,Mensch,,,2,2,0,True,name-fuzzy,True,False,chez Marc-Michel Rey,"Antidote, ou, Examen du mauvais livre superbement imprimé intitulé ""Voyage en Sibérie, fait par ordre du Roi en 1761 ... par M. l'abbé Chappe d'Auteroche ..."" | Brief an die Herzogin von Toscana",https://www.wikidata.org/wiki/Q133448441,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains, Katherina&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132798110,Kezia Zurbrügg,,Mensch,,,2,2,0,True,name-fuzzy,True,False,Dynamic Frame,<<Die>> Ewigkeit und der Moment : Szenenanalysen des Verhältnisses von Filmzeit und Echtzeit | In good hands : documentary,https://www.wikidata.org/wiki/Q132798110,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Zurbrügg Kezia&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132125053,Kurt Beretta,,Mensch,,,2,2,0,True,name-fuzzy,True,False,,<<Das>> Flusskraftwerk Rheinfelden : Abbruchobjekt mit Potenzial zum UNESCO-Weltkulturerbe | <<Die>> Rheinlust und der Ur-Kraftwerkverbund Beznau-Rheinfelden : Startpunkt des Europäischen Stromverbundnetzes 1904,https://www.wikidata.org/wiki/Q132125053,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Beretta Kurt&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132127057,Kurt Blum,120285057X,Mensch,1948-01-01,2017-01-01,2,2,0,True,gnd,False,False,Stadtbüro Zofingen; Verlag Zofinger Tagblatt,"""Gruss aus Zofingen"" : 192 der schönsten Postkarten aus Alt-Zofingen | Zofingen und seine Brunnen",https://www.wikidata.org/wiki/Q132127057,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,120285057X&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q134476652,Kurt Wiederkehr,,Mensch,,,2,2,0,True,name-fuzzy,True,False,Verband Schweizerischer Elektrizitätsunternehmen,Deckung der Stromnachfrage: Das Milchbüchlein reicht nicht : Strombedarf und Wirtschaftswachstum | <<Der>> Weg zum neuen Schulhausplatz,https://www.wikidata.org/wiki/Q134476652,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Wiederkehr Kurt&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132732135,Käthi Frenkel-Bloch,1116513447,Mensch,1945-01-01,,2,2,0,True,gnd,False,False,Menes Verlag; [K. Frenkel-Bloch],Achile heisst Essen : ein nicht alltägliches Kochbuch aus dem alten Surbtal | Mazzen und gefillte Fisch : Pessachgeschichten und Rezepte,https://www.wikidata.org/wiki/Q132732135,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1116513447&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133356829,Lars Wyss,1167896688,Mensch,1989-01-01,,2,2,0,True,gnd,False,False,Weber Verlag AG; WeberVerlag.CH,"Ski Alpin - Gold für die Schweiz : die Sieger | Ski alpin - Gold für die Schweiz : die Sieger, die Siegerinnen",https://www.wikidata.org/wiki/Q133356829,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1167896688&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133566258,Lea Schindler,,Mensch,,,2,2,0,True,name-fuzzy,True,False,Creation; Lea Schindler,Baden isst : von fremden Zetteln | Meine charmante Chaotenküche : unprofessionell ist liebenswürdig,https://www.wikidata.org/wiki/Q133566258,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Schindler Lea&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132888508,Leandra Jordi,,Mensch,,,2,2,0,True,name-fuzzy,True,False,,Erfolgsgeschichte aus dem Wiggertal - Heitere Open Air Zofingen | Erfolgsgeschichte aus dem Wiggertal : Heitere Open Air Zofingen,https://www.wikidata.org/wiki/Q132888508,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Jordi Leandra&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132891623,Lena Keil,,Mensch,,,2,2,0,True,name-fuzzy,True,False,[Verlag nicht ermittelbar],"Drei Ausgüsse einer Kanne aus Buntmetall von Vindonissa : zur Funktionsbestimmung eines Kannentyps der frühen Kaiserzeit | <<Der>> neue römische Garten im ""Vindonissa Museum""",https://www.wikidata.org/wiki/Q132891623,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Keil Lena&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q134476658,Leo Wohler,1089574835,Mensch,1890-01-01,1952-01-01,2,2,0,True,gnd,False,False,[Verlag nicht ermittelbar]; [Wohler],"Leo Wohler : 1890-1952 | Leo Wohler, 1890-1952",https://www.wikidata.org/wiki/Q134476658,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1089574835&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q50992193,Lina Zulauf,111756018X,Mensch,1892-01-01,1955-01-01,2,2,0,True,gnd,False,False,H.R. Matter; Matter,Vo deheime : Mundarterzählungen aus Schinznach Dorf : das dörfliche Leben anfangs des 20. Jahrhunderts | Vo deheime : Mundarterzählungen aus Schinznach-Dorf : das dörfliche Leben anfangs des 20. Jahrhunderts,https://www.wikidata.org/wiki/Q50992193,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,111756018X&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133249639,Lisa Lanter,,Mensch,,,2,2,0,True,name-fuzzy,True,False,L. Lanter,Gedankeflug is Troumland | Z'vel Gfüehl : [Gedicht us Härz ond Buuch],https://www.wikidata.org/wiki/Q133249639,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Lanter Lisa&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q23071468,Lisa Stauffer,1099993040,Mensch,1931-01-14,2009-11-14,2,2,0,True,gnd,False,True,Remise Verlag; Remise-Verlag,"Geteilter Raum - Lisa Stauffer, Lorenz Schmid | Geteilter Raum : Lisa Stauffer, Lorenz Schmid",https://www.wikidata.org/wiki/Q23071468,https://de.wikipedia.org/wiki/Lisa_Stauffer,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1099993040&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q110895573,Lorenz Andreas Wüthrich,1140507710,Mensch,1981-01-01,,2,2,0,True,gnd,False,False,Schweizerisches Landesmuseum,"Into and out of the last glaciation- a multi proxy approach on glacial deposits, lake sediments, and loess | <<Das>> Kind in der Graphik : = L' enfant dans les oeuvres graphiques : [Ausstellungsbegleittext]",https://www.wikidata.org/wiki/Q110895573,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1140507710&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q1876607,Luise Egloff,104060972,Mensch,1802-02-14,1834-01-03,2,2,0,True,gnd,False,True,bey Jakob Diebold,Gedichte der blinden Luise Egloff : zum Besten der Bad-Armen | Gedichte der blinden Luise Egloff : zum Besten der Bad-Armen,https://www.wikidata.org/wiki/Q1876607,https://de.wikipedia.org/wiki/Luise_Egloff,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,104060972&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132732086,Lukas Fankhauser,,Mensch,,,2,2,0,True,name-fuzzy,True,False,,<<Die>> geschützte Ursprungsbezeichnung (GUB) und die geschützte geographische Angabe (GGA) : Schutz und Durchsetzung nach schweizerischem und internationalem Recht | <<Die>> Schulen in Zofingen - ein Überblick,https://www.wikidata.org/wiki/Q132732086,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Fankhauser Lukas&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132891603,Lukas Kammermann,,Mensch,,,2,2,0,True,name-fuzzy,True,False,ETH,Aerosol hygroscopicity and CCN properties at remote sites | Ratten : unauffällige Mitbewohner im Untergrund,https://www.wikidata.org/wiki/Q132891603,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Kammermann Lukas&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133448434,Madeleine Rey,,Mensch,,,2,2,0,True,name-fuzzy,True,False,Tschetyre tschetwerty,Belarus - Aargau : Chronik der Freundschaft | Ljudmila Petruševskaja und das russische Frauendrama : inszenierte Geschlechterdifferenzen : Alltag zwischen Wermut und Schwermut,https://www.wikidata.org/wiki/Q133448434,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Rey Madeleine&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q85091965,Maia Aeschbach,120718847,Mensch,1928-05-08,2015-09-21,2,2,0,True,gnd,False,False,[U. Aeschbach]; [Verlag nicht ermittelbar],"Maia Aeschbach - Graphit, Milch und Schweinefett | Täuschungen",https://www.wikidata.org/wiki/Q85091965,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,120718847&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132887052,Manfred Hesse,1024149099,Mensch,1941-01-07,,2,2,0,True,gnd,False,False,Manfred Hesse,1000 Augen : Gedichte | Spuren : Gedichte,https://www.wikidata.org/wiki/Q132887052,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1024149099&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133566401,Manuel Süess,1043396314,Mensch,1981-01-01,,2,2,0,True,gnd,False,False,Art by Manuel Süess,<<Der>> Buchhalter : Schluss mit der Geheimniskrämerei! : Roman | <<Das>> Planequarium-Experiment : erschaffe dein eigenes Universum : Roman,https://www.wikidata.org/wiki/Q133566401,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1043396314&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133249665,Marco Leupi,1156657164,Mensch,1978-01-01,,2,2,0,True,gnd,False,False,Marco Leupi; SwissEdition Gmbh,Schutzdetachement Bundesrat SDBR : der Schutzschild des Bundesrates im Wandel der Zeit = Détachement protection Conseil fédéral DPCF | Uniformen und Abzeichen der 17er : Schweizer Fallschirmkompanie,https://www.wikidata.org/wiki/Q133249665,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1156657164&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132291494,Mario Cortesi,1235813096,Mensch,1982-01-01,,2,2,0,True,gnd,False,False,Believe In You GmbH; Pageturner Production GmbH,"Believe in you : du bist die Lösung | Mit Vollgas zum Erfolg : kreiere die grösste Version für dein Leben, denn du wirst das, an was du glaubst",https://www.wikidata.org/wiki/Q132291494,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1235813096&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133566253,Mario Schenker,1151269999,Mensch,1984-01-01,,2,2,0,True,gnd,False,False,Rhinoceros Jazz Records; Unit Records,Coloured dream | Melodien,https://www.wikidata.org/wiki/Q133566253,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1151269999&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132887088,Markus Holliger,,Mensch,,,2,2,0,True,name-fuzzy,True,False,,<<Die>> Hämmerli-Revolver | <<Die>> Hämmerli-Revolver,https://www.wikidata.org/wiki/Q132887088,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Holliger Markus&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133566343,Martin Spiegelberg,,Mensch,,,2,2,0,True,name-fuzzy,True,False,Ed. Trèves,Lose Ferse : (Zeilensprünge) | <<Die>> Sache mit Sylvia : Kriminalroman,https://www.wikidata.org/wiki/Q133566343,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Spiegelberg Martin&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132165605,Martina Burato,,Mensch,,,2,2,0,True,name-fuzzy,True,False,[Verlag nicht ermittelbar],"Vergemeinschaftung per Mausklick? : Zwei Religionsgemeinschaften zwischen Gewohnheiten, Social Distancing und Digitalisierung - eine kulturanthropologische Erkundung | Zofingen 1922 : die Krise verschärft sich",https://www.wikidata.org/wiki/Q132165605,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Burato Martina&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q1912961,Max Lienert,126629412,Mensch,1903-04-01,1964-06-29,2,2,0,True,gnd,False,True,[Verlag nicht ermittelbar],Brief an [Max] Lienert | <<Das>> neugeborne Kindelein : Weihnachtskantate im alten Stil (nach einem alten Text),https://www.wikidata.org/wiki/Q1912961,https://de.wikipedia.org/wiki/Max_Lienert,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,126629412&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133258519,Max Mahrer,,Mensch,,,2,2,0,True,name-fuzzy,True,False,Tourismus Rheinfelden,Fricktaler Höhenweg | Rast auf dem Sonnenberg : der Aussichtsturm auf unserem Hausberg,https://www.wikidata.org/wiki/Q133258519,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Mahrer Max&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q134476661,Max Woodtly,1089402937,Mensch,1946-09-05,2014-11-17,2,2,0,True,gnd,False,False,Edition Wütli; [M. Woodtly],Gez : Woodtly - Sager - Landis | Topinambur,https://www.wikidata.org/wiki/Q134476661,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1089402937&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132156851,Meike Bradbury,1099984467,Mensch,1982-01-01,,2,2,0,True,gnd,False,False,[s.n.],Improved investment advice through risk simulation | Improved investment advice through risk simulation,https://www.wikidata.org/wiki/Q132156851,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1099984467&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q131932094,Melanie Bär,1272479919,Mensch,1976-01-01,,2,2,0,True,gnd,False,False,Familynetwork; [Eigenverlag],"""Unser Herz ist ein dehnbarer Muskel"" : Pflegefamilien erzählen ihre Geschichte | Eventplanung : Kinderführungen im Kloster Wettingen ; Start-Event am 19. September 2010",https://www.wikidata.org/wiki/Q131932094,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1272479919&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q113760885,Melanie Keusch,1233222236,Mensch,1988-01-01,,2,2,0,True,gnd,False,False,Chronos; Chronos Verlag,Verzeichnetes Totengedenken : Nekrolog und Jahrzeitbuch von Hermetschwil (12.–17. Jahrhundert) | Verzeichnetes Totengedenken : Nekrolog und Jahrzeitbuch von Hermetschwil (12.–17. Jahrhundert),https://www.wikidata.org/wiki/Q113760885,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1233222236&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132732133,Michael Freiburghaus,1135574812,Mensch,,,4,2,2,True,gnd,False,False,BoD - Books on Demand; Books on Demand; Esras.net,"100 Jahre Wort Gottes-Theologie | <<Die>> Kirchgemeinde Leutwil gestern, heute und morgen",https://www.wikidata.org/wiki/Q132732133,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1135574812&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q1928248,Michael Kohn,170376567,Mensch,1925-12-23,2018-09-07,2,2,0,True,gnd,False,True,Verl. Neue Zürcher Zeitung; [Kernkraftwerk],Energieszene Schweiz | KKG - Kernkraftwerk Gösgen-Däniken AG : Einweihung vom 15. Mai 1981 : Begrüssung und Ansprachen,https://www.wikidata.org/wiki/Q1928248,https://de.wikipedia.org/wiki/Michael_Kohn,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,170376567&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q134469662,Michael Thut,,Mensch,,,2,2,0,True,name-fuzzy,True,False,[Verlag nicht ermittelbar],"<<Eine>> Analyse des Fussballpublikums : Schwerpunkt Ultras | Henry Thut (1846-1925), Mitgründer der City of Lefors in Texas",https://www.wikidata.org/wiki/Q134469662,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Thut Michael&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132888502,Michel Jaussi,1126761249,Mensch,,,2,2,0,True,gnd,False,False,[Verlag nicht ermittelbar],"Photography : Landscape, transportation, cgi, architecture, corporate, stock | Schneereicher Winter in Linn",https://www.wikidata.org/wiki/Q132888502,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1126761249&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q134716397,Mnevis,1184476659,Musikgruppe,,,2,2,0,True,gnd,False,False,Red Brick Chapel; Red Brick Records,Episodes | LSC : lightning sulfur calm,https://www.wikidata.org/wiki/Q134716397,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1184476659&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133566300,Norbert Schwegler,,Mensch,,,2,2,0,True,name-fuzzy,True,False,[Verlag nicht ermittelbar],Möglichkeiten und Grenzen der Krebsbehandlung : Einsatz der Strahlentherapie | Warum Koliken bei Cholelithiasis nicht aber bei Cholecystitis?,https://www.wikidata.org/wiki/Q133566300,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Schwegler Norbert&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q64995496,Oliver Keller,1018146865,Mensch,1976-03-09,,2,2,0,True,gnd,False,False,Altrisuoni; Edition Turicaphon,Silent flow | Twilight,https://www.wikidata.org/wiki/Q64995496,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1018146865&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q134476638,Othmar Wey,1323069321,Mensch,,,2,2,0,True,gnd,False,False,Kantonsarchäologie; Kantonsarchäologie Luzern,<<Die>> Cortaillod-Kultur in der Zentralschweiz : Studien anhand der Keramik und des Hirschgeweihmaterials | Oberhallau-Überhürst : zwei Siedlungen mit Grabenwerk aus dem Mittelneolithikum und der jüngeren Latènezeit,https://www.wikidata.org/wiki/Q134476638,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1323069321&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q131169707,Otto Affolter,,Mensch,,,2,2,0,True,name-fuzzy,True,False,Weibel Druck; [Selbstverlag],75 Jahre Jodeldoppelquartett Brugg 1915-1990 | Bernerverein Brugg und Umgebung : 1949-1999,https://www.wikidata.org/wiki/Q131169707,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Affolter Otto&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q111671615,Otto Müller,123117526,Mensch,1905-01-01,1995-01-01,2,2,0,True,gnd,False,False,Moritz Diesterweg,"Karte an Adolf Portmann | Zum Menschen erziehen : Pestalozzi, Steiner, Buber",https://www.wikidata.org/wiki/Q111671615,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,123117526&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q135900609,Paola Knecht,,Mensch,,,2,2,0,True,name-fuzzy,True,False,Knecht Publishing,<<The>> success mindset : take back the leadership of your mind | <<A>> world of illusions : a wake-up call and the search for the truth,https://www.wikidata.org/wiki/Q135900609,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Knecht Paola&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q131766363,Pascal Arnold,1227472668,Mensch,1980-01-01,,2,2,0,True,gnd,False,False,Still und Dunkel; stillunddunkel.com,Abandoned | Still und dunkel,https://www.wikidata.org/wiki/Q131766363,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1227472668&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132166200,Patrick Marco Brozzo,1125485574,Mensch,1974-01-01,,2,2,0,True,gnd,False,False,Dike,Comparative private law | <<Die>> Eheschliessung im islamischen und jüdischen Recht : kulturelle Vielfalt und Eherecht,https://www.wikidata.org/wiki/Q132166200,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1125485574&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q134476648,Patrik Widmer- Wolf,105907916X,Mensch,,,2,2,0,True,gnd,False,False,Budrich UniPress Ltd; hep,Multiprofessionelle Teams stärken : Impulse für Schulleitungen inklusiver Schulen | Praxis der Individualisierung : wie multiprofessionelle Klassenteams Fördersituationen für Kinder im Schulalltag etablieren,https://www.wikidata.org/wiki/Q134476648,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,105907916X&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132552671,Paul J. Dubler,,Mensch,,,2,2,0,True,name-fuzzy,True,False,,"<<Le>> crédit mixte, un instrument de l'aide au développement | <<Der>> Mischkredit, ein Instrument der Entwicklungshilfe",https://www.wikidata.org/wiki/Q132552671,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Dubler Paul&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
